Granule Name,platform,startTime,stopTime,polarization,url,Sensor,Beam Mode,Orbit,Path Number,Processing Date,Processing Level,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Far End Lat,Far End Lon,Near End Lat,Near End Lon,Ascending or Descending
S1A_EW_SLC__1SDH_20220826T212155_20220826T212257_044729_055735_25DC,Sentinel-1A,2022-08-26T21:21:55Z,2022-08-26T21:22:57Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_EW_SLC__1SDH_20220826T212155_20220826T212257_044729_055735_25DC.iso.xml,C-SAR,EW,44729,32,2022-08-26T21:21:55Z,METADATA_SLC,74.8598,-65.9955,72.42524,-69.953842,73.504578,-57.544689,77.176888,-60.518299,75.868912,-75.848595,ASCENDING
S1A_EW_OCN__2SDH_20220826T212156_20220826T212256_044729_055735_A3D8,Sentinel-1A,2022-08-26T21:21:56Z,2022-08-26T21:22:56Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_EW_OCN__2SDH_20220826T212156_20220826T212256_044729_055735_A3D8.zip,C-SAR,EW,44729,32,2022-08-26T21:21:56Z,OCN,74.8572,-65.973,72.490044,-70.037994,73.574387,-57.545345,77.103874,-60.420467,75.801308,-75.697693,ASCENDING
S1A_EW_OCN__2SDH_20220826T212156_20220826T212256_044729_055735_A3D8,Sentinel-1A,2022-08-26T21:21:56Z,2022-08-26T21:22:56Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_EW_OCN__2SDH_20220826T212156_20220826T212256_044729_055735_A3D8.iso.xml,C-SAR,EW,44729,32,2022-08-26T21:21:56Z,METADATA_OCN,74.8572,-65.973,72.490044,-70.037994,73.574387,-57.545345,77.103874,-60.420467,75.801308,-75.697693,ASCENDING
S1A_EW_GRDM_1SDH_20220826T212156_20220826T212256_044729_055735_B044,Sentinel-1A,2022-08-26T21:21:56Z,2022-08-26T21:22:56Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20220826T212156_20220826T212256_044729_055735_B044.iso.xml,C-SAR,EW,44729,32,2022-08-26T21:21:56Z,METADATA_GRD_MD,74.8571,-65.9731,72.489861,-70.038681,73.57431,-57.544952,77.103722,-60.419884,75.801018,-75.698311,ASCENDING
S1A_EW_GRDM_1SDH_20220826T212156_20220826T212256_044729_055735_B044,Sentinel-1A,2022-08-26T21:21:56Z,2022-08-26T21:22:56Z,HH+HV,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20220826T212156_20220826T212256_044729_055735_B044.zip,C-SAR,EW,44729,32,2022-08-26T21:21:56Z,GRD_MD,74.8571,-65.9731,72.489861,-70.038681,73.57431,-57.544952,77.103722,-60.419884,75.801018,-75.698311,ASCENDING
S1A_EW_RAW__0SDH_20220826T163223_20220826T163331_044726_055721_7952,Sentinel-1A,2022-08-26T16:32:23Z,2022-08-26T16:33:31Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_EW_RAW__0SDH_20220826T163223_20220826T163331_044726_055721_7952.zip,C-SAR,EW,44726,29,2022-08-26T16:32:23Z,RAW,79.3473,-134.4917,81.9354,-140.2319,77.9725,-146.814,76.6817,-131.0567,80.1377,-119.424,DESCENDING
S1A_EW_RAW__0SDH_20220826T163223_20220826T163331_044726_055721_7952,Sentinel-1A,2022-08-26T16:32:23Z,2022-08-26T16:33:31Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_EW_RAW__0SDH_20220826T163223_20220826T163331_044726_055721_7952.iso.xml,C-SAR,EW,44726,29,2022-08-26T16:32:23Z,METADATA_RAW,79.3473,-134.4917,81.9354,-140.2319,77.9725,-146.814,76.6817,-131.0567,80.1377,-119.424,DESCENDING
S1A_EW_OCN__2SDH_20220826T163222_20220826T163327_044726_055721_5D00,Sentinel-1A,2022-08-26T16:32:22Z,2022-08-26T16:33:27Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_EW_OCN__2SDH_20220826T163222_20220826T163327_044726_055721_5D00.zip,C-SAR,EW,44726,29,2022-08-26T16:32:22Z,OCN,79.514,-134.2381,80.156555,-119.305519,82.010742,-140.469879,78.300468,-146.76799,76.923584,-130.495712,DESCENDING
S1A_EW_OCN__2SDH_20220826T163222_20220826T163327_044726_055721_5D00,Sentinel-1A,2022-08-26T16:32:22Z,2022-08-26T16:33:27Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_EW_OCN__2SDH_20220826T163222_20220826T163327_044726_055721_5D00.iso.xml,C-SAR,EW,44726,29,2022-08-26T16:32:22Z,METADATA_OCN,79.514,-134.2381,80.156555,-119.305519,82.010742,-140.469879,78.300468,-146.76799,76.923584,-130.495712,DESCENDING
S1A_EW_GRDM_1SDH_20220826T163222_20220826T163327_044726_055721_6EC8,Sentinel-1A,2022-08-26T16:32:22Z,2022-08-26T16:33:27Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_MD/SA/S1A_EW_GRDM_1SDH_20220826T163222_20220826T163327_044726_055721_6EC8.iso.xml,C-SAR,EW,44726,29,2022-08-26T16:32:22Z,METADATA_GRD_MD,79.5139,-134.2359,80.156677,-119.303017,82.010918,-140.4655,78.300217,-146.765656,76.92334,-130.495041,DESCENDING
S1A_EW_GRDM_1SDH_20220826T163222_20220826T163327_044726_055721_6EC8,Sentinel-1A,2022-08-26T16:32:22Z,2022-08-26T16:33:27Z,HH+HV,https://datapool.asf.alaska.edu/GRD_MD/SA/S1A_EW_GRDM_1SDH_20220826T163222_20220826T163327_044726_055721_6EC8.zip,C-SAR,EW,44726,29,2022-08-26T16:32:22Z,GRD_MD,79.5139,-134.2359,80.156677,-119.303017,82.010918,-140.4655,78.300217,-146.765656,76.92334,-130.495041,DESCENDING
S1A_IW_RAW__0SDH_20220826T145551_20220826T145623_044725_055718_3E3C,Sentinel-1A,2022-08-26T14:55:51Z,2022-08-26T14:56:23Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220826T145551_20220826T145623_044725_055718_3E3C.zip,C-SAR,IW,44725,28,2022-08-26T14:55:51Z,RAW,72.9156,-121.9226,74.1052,-124.978,72.182,-126.2827,71.6813,-119.2723,73.5538,-117.2106,DESCENDING
S1A_IW_RAW__0SDH_20220826T145551_20220826T145623_044725_055718_3E3C,Sentinel-1A,2022-08-26T14:55:51Z,2022-08-26T14:56:23Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220826T145551_20220826T145623_044725_055718_3E3C.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:51Z,METADATA_RAW,72.9156,-121.9226,74.1052,-124.978,72.182,-126.2827,71.6813,-119.2723,73.5538,-117.2106,DESCENDING
S1A_IW_SLC__1SDH_20220826T145554_20220826T145621_044725_055718_57A7,Sentinel-1A,2022-08-26T14:55:54Z,2022-08-26T14:56:21Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220826T145554_20220826T145621_044725_055718_57A7.zip,C-SAR,IW,44725,28,2022-08-26T14:55:54Z,SLC,73.0115,-122.0125,73.466736,-117.439957,74.057739,-125.250488,72.46656,-126.333656,71.914383,-119.16507,DESCENDING
S1A_IW_SLC__1SDH_20220826T145554_20220826T145621_044725_055718_57A7,Sentinel-1A,2022-08-26T14:55:54Z,2022-08-26T14:56:21Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220826T145554_20220826T145621_044725_055718_57A7.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:54Z,METADATA_SLC,73.0115,-122.0125,73.466736,-117.439957,74.057739,-125.250488,72.46656,-126.333656,71.914383,-119.16507,DESCENDING
S1A_IW_RAW__0SDH_20220826T145526_20220826T145558_044725_055718_633A,Sentinel-1A,2022-08-26T14:55:26Z,2022-08-26T14:55:58Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220826T145526_20220826T145558_044725_055718_633A.zip,C-SAR,IW,44725,28,2022-08-26T14:55:26Z,RAW,74.3793,-120.5097,75.5845,-123.7813,73.6665,-125.2976,73.1278,-117.7169,74.9847,-115.3125,DESCENDING
S1A_IW_RAW__0SDH_20220826T145526_20220826T145558_044725_055718_633A,Sentinel-1A,2022-08-26T14:55:26Z,2022-08-26T14:55:58Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220826T145526_20220826T145558_044725_055718_633A.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:26Z,METADATA_RAW,74.3793,-120.5097,75.5845,-123.7813,73.6665,-125.2976,73.1278,-117.7169,74.9847,-115.3125,DESCENDING
S1A_IW_SLC__1SDH_20220826T145529_20220826T145556_044725_055718_A0E8,Sentinel-1A,2022-08-26T14:55:29Z,2022-08-26T14:55:56Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220826T145529_20220826T145556_044725_055718_A0E8.zip,C-SAR,IW,44725,28,2022-08-26T14:55:29Z,SLC,74.4574,-120.6036,74.883148,-115.576576,75.518341,-124.085144,73.931099,-125.341705,73.343369,-117.585564,DESCENDING
S1A_IW_SLC__1SDH_20220826T145529_20220826T145556_044725_055718_A0E8,Sentinel-1A,2022-08-26T14:55:29Z,2022-08-26T14:55:56Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220826T145529_20220826T145556_044725_055718_A0E8.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:29Z,METADATA_SLC,74.4574,-120.6036,74.883148,-115.576576,75.518341,-124.085144,73.931099,-125.341705,73.343369,-117.585564,DESCENDING
S1A_IW_OCN__2SDH_20220826T145530_20220826T145555_044725_055718_68E2,Sentinel-1A,2022-08-26T14:55:30Z,2022-08-26T14:55:55Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_IW_OCN__2SDH_20220826T145530_20220826T145555_044725_055718_68E2.zip,C-SAR,IW,44725,28,2022-08-26T14:55:30Z,OCN,74.4641,-120.6093,74.832985,-115.651016,75.467064,-124.146248,73.996651,-125.319061,73.406578,-117.518257,DESCENDING
S1A_IW_OCN__2SDH_20220826T145530_20220826T145555_044725_055718_68E2,Sentinel-1A,2022-08-26T14:55:30Z,2022-08-26T14:55:55Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_IW_OCN__2SDH_20220826T145530_20220826T145555_044725_055718_68E2.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:30Z,METADATA_OCN,74.4641,-120.6093,74.832985,-115.651016,75.467064,-124.146248,73.996651,-125.319061,73.406578,-117.518257,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145530_20220826T145555_044725_055718_3CF7,Sentinel-1A,2022-08-26T14:55:30Z,2022-08-26T14:55:55Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145530_20220826T145555_044725_055718_3CF7.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:30Z,METADATA_GRD_HD,74.4641,-120.6092,74.832985,-115.651016,75.467041,-124.145897,73.996628,-125.318741,73.406578,-117.518257,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145530_20220826T145555_044725_055718_3CF7,Sentinel-1A,2022-08-26T14:55:30Z,2022-08-26T14:55:55Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145530_20220826T145555_044725_055718_3CF7.zip,C-SAR,IW,44725,28,2022-08-26T14:55:30Z,GRD_HD,74.4641,-120.6092,74.832985,-115.651016,75.467041,-124.145897,73.996628,-125.318741,73.406578,-117.518257,DESCENDING
S1A_IW_RAW__0SDH_20220826T145501_20220826T145533_044725_055718_06DE,Sentinel-1A,2022-08-26T14:55:01Z,2022-08-26T14:55:33Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220826T145501_20220826T145533_044725_055718_06DE.zip,C-SAR,IW,44725,28,2022-08-26T14:55:01Z,RAW,75.8342,-118.8463,77.0582,-122.3575,75.1471,-124.1562,74.5626,-115.9072,76.3992,-113.0574,DESCENDING
S1A_IW_RAW__0SDH_20220826T145501_20220826T145533_044725_055718_06DE,Sentinel-1A,2022-08-26T14:55:01Z,2022-08-26T14:55:33Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220826T145501_20220826T145533_044725_055718_06DE.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:01Z,METADATA_RAW,75.8342,-118.8463,77.0582,-122.3575,75.1471,-124.1562,74.5626,-115.9072,76.3992,-113.0574,DESCENDING
S1A_IW_SLC__1SDH_20220826T145504_20220826T145531_044725_055718_0248,Sentinel-1A,2022-08-26T14:55:04Z,2022-08-26T14:55:31Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220826T145504_20220826T145531_044725_055718_0248.zip,C-SAR,IW,44725,28,2022-08-26T14:55:04Z,SLC,75.8951,-118.951,76.283707,-113.375885,76.973228,-122.707932,75.392563,-124.193916,74.761627,-115.750595,DESCENDING
S1A_IW_SLC__1SDH_20220826T145504_20220826T145531_044725_055718_0248,Sentinel-1A,2022-08-26T14:55:04Z,2022-08-26T14:55:31Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220826T145504_20220826T145531_044725_055718_0248.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:04Z,METADATA_SLC,75.8951,-118.951,76.283707,-113.375885,76.973228,-122.707932,75.392563,-124.193916,74.761627,-115.750595,DESCENDING
S1A_IW_OCN__2SDH_20220826T145505_20220826T145530_044725_055718_4EBB,Sentinel-1A,2022-08-26T14:55:05Z,2022-08-26T14:55:30Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_IW_OCN__2SDH_20220826T145505_20220826T145530_044725_055718_4EBB.zip,C-SAR,IW,44725,28,2022-08-26T14:55:05Z,OCN,75.9114,-118.9386,76.244217,-113.445831,76.932617,-122.765045,75.467224,-124.147568,74.833069,-115.650894,DESCENDING
S1A_IW_OCN__2SDH_20220826T145505_20220826T145530_044725_055718_4EBB,Sentinel-1A,2022-08-26T14:55:05Z,2022-08-26T14:55:30Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_IW_OCN__2SDH_20220826T145505_20220826T145530_044725_055718_4EBB.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:05Z,METADATA_OCN,75.9114,-118.9386,76.244217,-113.445831,76.932617,-122.765045,75.467224,-124.147568,74.833069,-115.650894,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145505_20220826T145530_044725_055718_C10B,Sentinel-1A,2022-08-26T14:55:05Z,2022-08-26T14:55:30Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145505_20220826T145530_044725_055718_C10B.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:55:05Z,METADATA_GRD_HD,75.9114,-118.9386,76.244217,-113.445831,76.932617,-122.765045,75.467224,-124.147568,74.833069,-115.650894,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145505_20220826T145530_044725_055718_C10B,Sentinel-1A,2022-08-26T14:55:05Z,2022-08-26T14:55:30Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145505_20220826T145530_044725_055718_C10B.zip,C-SAR,IW,44725,28,2022-08-26T14:55:05Z,GRD_HD,75.9114,-118.9386,76.244217,-113.445831,76.932617,-122.765045,75.467224,-124.147568,74.833069,-115.650894,DESCENDING
S1A_IW_RAW__0SDH_20220826T145436_20220826T145508_044725_055718_C736,Sentinel-1A,2022-08-26T14:54:36Z,2022-08-26T14:55:08Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220826T145436_20220826T145508_044725_055718_C736.zip,C-SAR,IW,44725,28,2022-08-26T14:54:36Z,RAW,77.2775,-116.8488,78.5242,-120.6202,76.6226,-122.807,75.9825,-113.7682,77.7917,-110.3278,DESCENDING
S1A_IW_RAW__0SDH_20220826T145436_20220826T145508_044725_055718_C736,Sentinel-1A,2022-08-26T14:54:36Z,2022-08-26T14:55:08Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220826T145436_20220826T145508_044725_055718_C736.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:36Z,METADATA_RAW,77.2775,-116.8488,78.5242,-120.6202,76.6226,-122.807,75.9825,-113.7682,77.7917,-110.3278,DESCENDING
S1A_IW_SLC__1SDH_20220826T145438_20220826T145506_044725_055718_AB9F,Sentinel-1A,2022-08-26T14:54:38Z,2022-08-26T14:55:06Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220826T145438_20220826T145506_044725_055718_AB9F.zip,C-SAR,IW,44725,28,2022-08-26T14:54:38Z,SLC,77.3477,-116.9276,77.715332,-110.60817,78.476051,-120.963539,76.847511,-122.836563,76.163101,-113.581078,DESCENDING
S1A_IW_SLC__1SDH_20220826T145438_20220826T145506_044725_055718_AB9F,Sentinel-1A,2022-08-26T14:54:38Z,2022-08-26T14:55:06Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220826T145438_20220826T145506_044725_055718_AB9F.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:38Z,METADATA_SLC,77.3477,-116.9276,77.715332,-110.60817,78.476051,-120.963539,76.847511,-122.836563,76.163101,-113.581078,DESCENDING
S1A_IW_OCN__2SDH_20220826T145440_20220826T145505_044725_055718_F2C0,Sentinel-1A,2022-08-26T14:54:40Z,2022-08-26T14:55:05Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_IW_OCN__2SDH_20220826T145440_20220826T145505_044725_055718_F2C0.zip,C-SAR,IW,44725,28,2022-08-26T14:54:40Z,OCN,77.3474,-116.9379,77.634644,-110.787239,78.391174,-121.090263,76.932808,-122.766884,76.244301,-113.445686,DESCENDING
S1A_IW_OCN__2SDH_20220826T145440_20220826T145505_044725_055718_F2C0,Sentinel-1A,2022-08-26T14:54:40Z,2022-08-26T14:55:05Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_IW_OCN__2SDH_20220826T145440_20220826T145505_044725_055718_F2C0.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:40Z,METADATA_OCN,77.3474,-116.9379,77.634644,-110.787239,78.391174,-121.090263,76.932808,-122.766884,76.244301,-113.445686,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145440_20220826T145505_044725_055718_1B25,Sentinel-1A,2022-08-26T14:54:40Z,2022-08-26T14:55:05Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145440_20220826T145505_044725_055718_1B25.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:40Z,METADATA_GRD_HD,77.3474,-116.9379,77.634644,-110.787239,78.391174,-121.090263,76.932808,-122.766884,76.244301,-113.445686,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145440_20220826T145505_044725_055718_1B25,Sentinel-1A,2022-08-26T14:54:40Z,2022-08-26T14:55:05Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145440_20220826T145505_044725_055718_1B25.zip,C-SAR,IW,44725,28,2022-08-26T14:54:40Z,GRD_HD,77.3474,-116.9379,77.634644,-110.787239,78.391174,-121.090263,76.932808,-122.766884,76.244301,-113.445686,DESCENDING
S1A_IW_RAW__0SDH_20220826T145411_20220826T145443_044725_055718_B0DE,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:43Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220826T145411_20220826T145443_044725_055718_B0DE.zip,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,RAW,78.7048,-114.3931,79.9794,-118.4345,78.0912,-121.1738,77.3822,-111.1939,79.154,-106.9529,DESCENDING
S1A_IW_RAW__0SDH_20220826T145411_20220826T145443_044725_055718_B0DE,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:43Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220826T145411_20220826T145443_044725_055718_B0DE.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,METADATA_RAW,78.7048,-114.3931,79.9794,-118.4345,78.0912,-121.1738,77.3822,-111.1939,79.154,-106.9529,DESCENDING
S1A_IW_SLC__1SDH_20220826T145411_20220826T145441_044725_055718_83D8,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:41Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220826T145411_20220826T145441_044725_055718_83D8.zip,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,SLC,78.8592,-114.2899,79.213371,-106.900391,80.072914,-118.584503,78.344666,-121.132179,77.590897,-110.874283,DESCENDING
S1A_IW_SLC__1SDH_20220826T145411_20220826T145441_044725_055718_83D8,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:41Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220826T145411_20220826T145441_044725_055718_83D8.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,METADATA_SLC,78.8592,-114.2899,79.213371,-106.900391,80.072914,-118.584503,78.344666,-121.132179,77.590897,-110.874283,DESCENDING
S1A_IW_OCN__2SDH_20220826T145411_20220826T145440_044725_055718_645B,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:40Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_IW_OCN__2SDH_20220826T145411_20220826T145440_044725_055718_645B.zip,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,OCN,78.8817,-114.2562,79.213058,-106.905556,80.072906,-118.599243,78.391373,-121.092308,77.63472,-110.787056,DESCENDING
S1A_IW_OCN__2SDH_20220826T145411_20220826T145440_044725_055718_645B,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:40Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_OCN/SA/S1A_IW_OCN__2SDH_20220826T145411_20220826T145440_044725_055718_645B.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,METADATA_OCN,78.8817,-114.2562,79.213058,-106.905556,80.072906,-118.599243,78.391373,-121.092308,77.63472,-110.787056,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145411_20220826T145440_044725_055718_1645,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:40Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145411_20220826T145440_044725_055718_1645.iso.xml,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,METADATA_GRD_HD,78.8817,-114.256,79.213058,-106.905556,80.072884,-118.59874,78.39135,-121.091873,77.63472,-110.787056,DESCENDING
S1A_IW_GRDH_1SDH_20220826T145411_20220826T145440_044725_055718_1645,Sentinel-1A,2022-08-26T14:54:11Z,2022-08-26T14:54:40Z,HH+HV,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDH_20220826T145411_20220826T145440_044725_055718_1645.zip,C-SAR,IW,44725,28,2022-08-26T14:54:11Z,GRD_HD,78.8817,-114.256,79.213058,-106.905556,80.072884,-118.59874,78.39135,-121.091873,77.63472,-110.787056,DESCENDING
S1A_IW_RAW__0SDH_20220826T131644_20220826T131716_044724_05570F_A3B3,Sentinel-1A,2022-08-26T13:16:44Z,2022-08-26T13:17:16Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220826T131644_20220826T131716_044724_05570F_A3B3.zip,C-SAR,IW,44724,27,2022-08-26T13:16:44Z,RAW,74.2278,-95.9805,75.4312,-99.2281,73.5127,-100.7196,72.9783,-93.2033,74.837,-90.8387,DESCENDING
S1A_IW_RAW__0SDH_20220826T131644_20220826T131716_044724_05570F_A3B3,Sentinel-1A,2022-08-26T13:16:44Z,2022-08-26T13:17:16Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220826T131644_20220826T131716_044724_05570F_A3B3.iso.xml,C-SAR,IW,44724,27,2022-08-26T13:16:44Z,METADATA_RAW,74.2278,-95.9805,75.4312,-99.2281,73.5127,-100.7196,72.9783,-93.2033,74.837,-90.8387,DESCENDING
S1A_IW_RAW__0SDH_20220826T131619_20220826T131651_044724_05570F_6125,Sentinel-1A,2022-08-26T13:16:19Z,2022-08-26T13:16:51Z,HH+HV,https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDH_20220826T131619_20220826T131651_044724_05570F_6125.zip,C-SAR,IW,44724,27,2022-08-26T13:16:19Z,RAW,75.6838,-94.3466,76.9056,-97.8312,74.9937,-99.5965,74.4145,-91.4231,76.2534,-88.6254,DESCENDING
S1A_IW_RAW__0SDH_20220826T131619_20220826T131651_044724_05570F_6125,Sentinel-1A,2022-08-26T13:16:19Z,2022-08-26T13:16:51Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDH_20220826T131619_20220826T131651_044724_05570F_6125.iso.xml,C-SAR,IW,44724,27,2022-08-26T13:16:19Z,METADATA_RAW,75.6838,-94.3466,76.9056,-97.8312,74.9937,-99.5965,74.4145,-91.4231,76.2534,-88.6254,DESCENDING
S1A_IW_SLC__1SDH_20220826T131622_20220826T131649_044724_05570F_2ECD,Sentinel-1A,2022-08-26T13:16:22Z,2022-08-26T13:16:49Z,HH+HV,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20220826T131622_20220826T131649_044724_05570F_2ECD.zip,C-SAR,IW,44724,27,2022-08-26T13:16:22Z,SLC,75.7467,-94.4433,76.138428,-88.915276,76.824188,-98.184746,75.241898,-99.643547,74.613663,-91.25042,DESCENDING
S1A_IW_SLC__1SDH_20220826T131622_20220826T131649_044724_05570F_2ECD,Sentinel-1A,2022-08-26T13:16:22Z,2022-08-26T13:16:49Z,HH+HV,https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDH_20220826T131622_20220826T131649_044724_05570F_2ECD.iso.xml,C-SAR,IW,44724,27,2022-08-26T13:16:22Z,METADATA_SLC,75.7467,-94.4433,76.138428,-88.915276,76.824188,-98.184746,75.241898,-99.643547,74.613663,-91.25042,DESCENDING
S1A_IW_OCN__2SDH_20220826T131623_20220826T131648_044724_05570F_A012,Sentinel-1A,2022-08-26T13:16:23Z,2022-08-26T13:16:48Z,HH+HV,https://datapool.asf.alaska.edu/OCN/SA/S1A_IW_OCN__2SDH_20220826T131623_20220826T131648_044724_05570F_A012.zip,C-SAR,IW,44724,27,2022-08-26T13:16:23Z,OCN,75.7636,-94.4377,76.099434,-88.993988,76.783867,-98.254532,75.317368,-99.601685,74.685814,-91.152435,DESCENDING
